transect_id,domain_number,lrr_m_yr,unc_m_yr,r_squared,n_obs,start_date,end_date,position_start_m,n_start,position_end_m,n_end,projected_change_m,projected_unc_m,observed_change_m,observed_minus_projected_m,window,lrr_window,span_years
usa_NC_0035_0030,73,1.0012,0.1623,0.1942,611,1996-01-26,2024-12-08,13.8769,13,20.2667,24,14.0168,2.2722,6.3897,-7.6271,1996_2010,1996_2024,14
usa_NC_0035_0031,73,0.9276,0.1558,0.1860,600,1996-01-26,2024-12-08,12.9385,13,22.4696,23,12.9864,2.1812,9.5311,-3.4553,1996_2010,1996_2024,14
usa_NC_0035_0032,73,0.8550,0.1530,0.1663,606,1996-01-26,2024-12-08,7.7231,13,20.4609,23,11.9700,2.1420,12.7378,0.7678,1996_2010,1996_2024,14
usa_NC_0035_0034,74,0.7828,0.1513,0.1437,617,1996-01-26,2024-12-08,10.7462,13,28.4850,20,10.9592,2.1182,17.7388,6.7796,1996_2010,1996_2024,14
usa_NC_0035_0035,74,0.7517,0.1484,0.1384,618,1996-01-26,2024-12-08,6.5385,13,28.5471,17,10.5238,2.0776,22.0086,11.4848,1996_2010,1996_2024,14
usa_NC_0035_0036,74,0.7130,0.1521,0.1230,606,1996-01-26,2024-12-08,6.9615,13,37.7474,19,9.9820,2.1294,30.7858,20.8038,1996_2010,1996_2024,14
usa_NC_0035_0037,74,0.6289,0.1511,0.0993,608,1996-01-26,2024-12-08,4.9154,13,39.5421,19,8.8046,2.1154,34.6267,25.8221,1996_2010,1996_2024,14
usa_NC_0035_0038,74,0.5369,0.1467,0.0771,620,1996-01-26,2024-12-08,15.2077,13,50.6600,20,7.5166,2.0538,35.4523,27.9357,1996_2010,1996_2024,14
usa_NC_0035_0039,74,0.4555,0.1439,0.0590,618,1996-01-26,2024-12-08,16.3769,13,53.0105,19,6.3770,2.0146,36.6336,30.2566,1996_2010,1996_2024,14
usa_NC_0035_0040,74,0.3389,0.1393,0.0355,622,1996-01-26,2024-12-08,12.6385,13,48.3765,17,4.7446,1.9502,35.7380,30.9934,1996_2010,1996_2024,14
usa_NC_0035_0041,74,0.1509,0.1384,0.0073,628,1996-01-26,2024-12-08,26.7462,13,59.1353,17,2.1126,1.9376,32.3891,30.2765,1996_2010,1996_2024,14
usa_NC_0035_0042,74,-0.0963,0.1392,0.0029,626,1996-01-26,2024-12-08,26.7000,13,53.0450,20,-1.3482,1.9488,26.3450,27.6932,1996_2010,1996_2024,14
usa_NC_0035_0043,74,-0.3643,0.1364,0.0412,642,1996-01-26,2024-12-08,35.8231,13,52.9435,23,-5.1002,1.9096,17.1204,22.2206,1996_2010,1996_2024,14
usa_NC_0035_0044,75,-0.5986,0.1389,0.1006,642,1996-01-26,2024-12-08,42.8462,13,55.5783,23,-8.3804,1.9446,12.7321,21.1125,1996_2010,1996_2024,14
usa_NC_0035_0045,75,-0.7338,0.1378,0.1473,635,1996-01-26,2024-12-08,42.4154,13,51.1000,23,-10.2732,1.9292,8.6846,18.9578,1996_2010,1996_2024,14
usa_NC_0035_0046,75,-0.7915,0.1356,0.1741,625,1996-01-26,2024-12-08,49.8538,13,52.8826,23,-11.0810,1.8984,3.0288,14.1098,1996_2010,1996_2024,14
usa_NC_0035_0047,75,-0.8212,0.1399,0.1751,628,1996-01-26,2024-12-08,58.4538,13,51.9458,24,-11.4968,1.9586,-6.5080,4.9888,1996_2010,1996_2024,14
usa_NC_0035_0048,75,-0.8695,0.1471,0.1779,625,1996-01-26,2024-12-08,62.2615,13,45.0160,25,-12.1730,2.0594,-17.2455,-5.0725,1996_2010,1996_2024,14
usa_NC_0035_0049,75,-0.9493,0.1566,0.1853,625,1996-01-26,2024-12-08,70.6417,12,41.3609,23,-13.2902,2.1924,-29.2808,-15.9906,1996_2010,1996_2024,14
usa_NC_0035_0050,75,-0.9814,0.1594,0.1931,613,1996-01-26,2024-12-08,79.1667,12,43.0696,23,-13.7396,2.2316,-36.0971,-22.3575,1996_2010,1996_2024,14
usa_NC_0035_0051,75,-1.0900,0.1619,0.2237,609,1996-01-26,2024-12-08,85.9000,12,45.4565,23,-15.2600,2.2666,-40.4435,-25.1835,1996_2010,1996_2024,14
usa_NC_0035_0052,75,-1.1886,0.1604,0.2558,618,1996-01-26,2024-12-08,96.8083,12,51.2043,23,-16.6404,2.2456,-45.6040,-28.9636,1996_2010,1996_2024,14
usa_NC_0035_0053,75,-1.3477,0.1631,0.2962,628,1996-01-26,2024-12-08,101.0917,12,49.5435,23,-18.8678,2.2834,-51.5482,-32.6804,1996_2010,1996_2024,14
usa_NC_0035_0054,76,-1.5115,0.1639,0.3452,624,1996-01-26,2024-12-08,104.0333,12,46.8421,19,-21.1610,2.2946,-57.1912,-36.0302,1996_2010,1996_2024,14
usa_NC_0035_0055,76,-1.7466,0.1607,0.4236,622,1996-01-26,2024-12-08,105.1333,12,45.5824,17,-24.4524,2.2498,-59.5510,-35.0986,1996_2010,1996_2024,14
usa_NC_0035_0056,76,-1.8487,0.1540,0.4746,617,1996-01-26,2024-12-08,105.1167,12,42.5368,19,-25.8818,2.1560,-62.5798,-36.6980,1996_2010,1996_2024,14
usa_NC_0035_0057,76,-1.9362,0.1521,0.5008,625,1996-01-26,2024-12-08,109.6500,12,44.4263,19,-27.1068,2.1294,-65.2237,-38.1169,1996_2010,1996_2024,14
usa_NC_0035_0058,76,-2.0470,0.1517,0.5279,630,1996-01-26,2024-12-08,117.9000,12,50.0000,19,-28.6580,2.1238,-67.9000,-39.2420,1996_2010,1996_2024,14
usa_NC_0035_0059,76,-2.1404,0.1551,0.5375,634,1996-01-26,2024-12-08,131.0667,12,55.0778,18,-29.9656,2.1714,-75.9889,-46.0233,1996_2010,1996_2024,14
usa_NC_0035_0060,76,-2.1658,0.1652,0.5122,633,1996-01-26,2024-12-08,138.2250,12,55.0500,18,-30.3212,2.3128,-83.1750,-52.8538,1996_2010,1996_2024,14
usa_NC_0035_0061,76,-2.1541,0.1647,0.5130,628,1996-01-26,2024-12-08,144.9167,12,59.2706,17,-30.1574,2.3058,-85.6461,-55.4887,1996_2010,1996_2024,14
usa_NC_0035_0062,76,-2.0142,0.1637,0.4826,628,1996-01-26,2024-12-08,141.3833,12,62.5600,20,-28.1988,2.2918,-78.8233,-50.6245,1996_2010,1996_2024,14
usa_NC_0035_0063,76,-1.9800,0.1586,0.4849,640,1996-01-26,2024-12-08,139.1000,12,64.4348,23,-27.7200,2.2204,-74.6652,-46.9452,1996_2010,1996_2024,14
usa_NC_0035_0064,77,-1.9016,0.1577,0.4663,644,1996-01-26,2024-12-08,138.7167,12,64.3043,23,-26.6224,2.2078,-74.4123,-47.7899,1996_2010,1996_2024,14
usa_NC_0035_0065,77,-1.8466,0.1577,0.4566,631,1996-01-26,2024-12-08,122.2833,12,49.6565,23,-25.8524,2.2078,-72.6268,-46.7744,1996_2010,1996_2024,14
usa_NC_0035_0066,77,-1.7956,0.1623,0.4331,620,1996-01-26,2024-12-08,115.7500,12,43.3696,23,-25.1384,2.2722,-72.3804,-47.2420,1996_2010,1996_2024,14
usa_NC_0035_0067,77,-1.7615,0.1603,0.4265,628,1996-01-26,2024-12-08,112.4000,12,39.8360,25,-24.6610,2.2442,-72.5640,-47.9030,1996_2010,1996_2024,14
usa_NC_0035_0068,77,-1.7451,0.1558,0.4405,617,1996-01-26,2024-12-08,100.8167,12,28.3875,24,-24.4314,2.1812,-72.4292,-47.9978,1996_2010,1996_2024,14
usa_NC_0035_0069,77,-1.6834,0.1553,0.4252,615,1996-01-26,2024-12-08,98.8583,12,31.1261,23,-23.5676,2.1742,-67.7322,-44.1646,1996_2010,1996_2024,14
usa_NC_0035_0070,77,-1.6456,0.1592,0.4031,612,1996-01-26,2024-12-08,91.1462,13,27.5826,23,-23.0384,2.2288,-63.5635,-40.5251,1996_2010,1996_2024,14
usa_NC_0035_0071,77,-1.6644,0.1654,0.3962,597,1996-01-26,2024-12-08,93.0308,13,30.0870,23,-23.3016,2.3156,-62.9438,-39.6422,1996_2010,1996_2024,14
usa_NC_0035_0072,77,-1.6323,0.1718,0.3659,605,1996-01-26,2024-12-08,90.7692,13,25.6783,23,-22.8522,2.4052,-65.0910,-42.2388,1996_2010,1996_2024,14
usa_NC_0035_0073,77,-1.6597,0.1796,0.3484,618,1996-01-26,2024-12-08,97.6154,13,31.6955,22,-23.2358,2.5144,-65.9199,-42.6841,1996_2010,1996_2024,14
usa_NC_0035_0074,78,-1.6962,0.1850,0.3481,609,1996-01-26,2024-12-08,92.1846,13,25.6176,17,-23.7468,2.5900,-66.5670,-42.8202,1996_2010,1996_2024,14
usa_NC_0035_0075,78,-1.7668,0.1885,0.3557,616,1996-01-26,2024-12-08,96.4769,13,30.8118,17,-24.7352,2.6390,-65.6652,-40.9300,1996_2010,1996_2024,14
usa_NC_0035_0076,78,-1.9124,0.1907,0.3883,613,1996-01-26,2024-12-08,91.9077,13,29.4895,19,-26.7736,2.6698,-62.4182,-35.6446,1996_2010,1996_2024,14
usa_NC_0035_0077,78,-1.9857,0.1831,0.4248,616,1996-01-26,2024-12-08,88.9692,13,28.9053,19,-27.7998,2.5634,-60.0640,-32.2642,1996_2010,1996_2024,14
usa_NC_0035_0078,78,-2.1532,0.1777,0.4778,621,1996-01-26,2024-12-08,99.4769,13,40.4250,20,-30.1448,2.4878,-59.0519,-28.9071,1996_2010,1996_2024,14
usa_NC_0035_0079,78,-2.2187,0.1670,0.5234,622,1996-01-26,2024-12-08,88.7462,13,30.9526,19,-31.0618,2.3380,-57.7935,-26.7317,1996_2010,1996_2024,14
usa_NC_0035_0080,78,-2.1854,0.1598,0.5352,628,1996-01-26,2024-12-08,99.2615,13,45.3722,18,-30.5956,2.2372,-53.8893,-23.2937,1996_2010,1996_2024,14
usa_NC_0035_0081,78,-2.0464,0.1585,0.5126,613,1996-01-26,2024-12-08,96.5231,13,47.0529,17,-28.6496,2.2190,-49.4701,-20.8205,1996_2010,1996_2024,14
usa_NC_0035_0082,78,-1.7556,0.1547,0.4436,625,1996-01-26,2024-12-08,103.7231,13,59.2158,19,-24.5784,2.1658,-44.5073,-19.9289,1996_2010,1996_2024,14
usa_NC_0035_0083,78,-1.6380,0.1516,0.4149,637,1996-01-26,2024-12-08,103.5154,13,63.5957,23,-22.9320,2.1224,-39.9197,-16.9877,1996_2010,1996_2024,14
usa_NC_0035_0084,79,-1.4163,0.1473,0.3633,627,1996-01-26,2024-12-08,65.8692,13,32.2087,23,-19.8282,2.0622,-33.6605,-13.8323,1996_2010,1996_2024,14
usa_NC_0035_0085,79,-1.4684,0.1473,0.3821,622,1996-01-26,2024-12-08,94.8538,13,65.2565,23,-20.5576,2.0622,-29.5973,-9.0397,1996_2010,1996_2024,14
usa_NC_0035_0086,79,-1.4340,0.1354,0.4133,616,1996-01-26,2024-12-08,94.4167,12,65.3000,23,-20.0760,1.8956,-29.1167,-9.0407,1996_2010,1996_2024,14
usa_NC_0035_0087,79,-1.4524,0.1330,0.4244,626,1996-01-26,2024-12-08,91.9500,12,58.0720,25,-20.3336,1.8620,-33.8780,-13.5444,1996_2010,1996_2024,14
usa_NC_0035_0088,79,-1.5396,0.1351,0.4502,614,1996-01-26,2024-12-08,116.2000,12,78.3609,23,-21.5544,1.8914,-37.8391,-16.2847,1996_2010,1996_2024,14
usa_NC_0035_0089,79,-1.6224,0.1397,0.4599,613,1996-01-26,2024-12-08,92.7250,12,54.4792,24,-22.7136,1.9558,-38.2458,-15.5322,1996_2010,1996_2024,14
usa_NC_0035_0090,79,-1.7465,0.1400,0.4987,605,1996-01-26,2024-12-08,88.0917,12,49.3682,22,-24.4510,1.9600,-38.7235,-14.2725,1996_2010,1996_2024,14
usa_NC_0036_0001,79,-1.8151,0.1501,0.4863,598,1996-01-26,2024-12-08,92.7900,10,49.9870,23,-25.4114,2.1014,-42.8030,-17.3916,1996_2010,1996_2024,14
usa_NC_0036_0002,79,-1.8145,0.1507,0.4815,604,1996-01-26,2024-12-08,89.2300,10,41.3565,23,-25.4030,2.1098,-47.8735,-22.4705,1996_2010,1996_2024,14
usa_NC_0036_0003,79,-1.8917,0.1547,0.4819,622,1996-01-26,2024-12-08,86.9900,10,37.6739,23,-26.4838,2.1658,-49.3161,-22.8323,1996_2010,1996_2024,14
usa_NC_0036_0004,80,-1.9463,0.1577,0.4898,614,1996-01-26,2024-12-08,92.9000,10,38.5444,18,-27.2482,2.2078,-54.3556,-27.1074,1996_2010,1996_2024,14
usa_NC_0036_0005,80,-2.0947,0.1564,0.5306,614,1996-01-26,2024-12-08,86.9900,10,29.5000,17,-29.3258,2.1896,-57.4900,-28.1642,1996_2010,1996_2024,14
usa_NC_0036_0006,80,-2.2244,0.1556,0.5625,615,1996-01-26,2024-12-08,112.8500,10,48.4579,19,-31.1416,2.1784,-64.3921,-33.2505,1996_2010,1996_2024,14
usa_NC_0036_0007,80,-2.3475,0.1613,0.5710,616,1996-01-26,2024-12-08,108.2900,10,35.7105,19,-32.8650,2.2582,-72.5795,-39.7145,1996_2010,1996_2024,14
usa_NC_0036_0008,80,-2.5118,0.1647,0.5942,615,1996-01-26,2024-12-08,118.3100,10,39.6950,20,-35.1652,2.3058,-78.6150,-43.4498,1996_2010,1996_2024,14
usa_NC_0036_0009,80,-2.6970,0.1729,0.6041,617,1996-01-26,2024-12-08,124.1300,10,40.4833,18,-37.7580,2.4206,-83.6467,-45.8887,1996_2010,1996_2024,14
usa_NC_0036_0010,80,-2.7927,0.1848,0.5880,619,1996-01-26,2024-12-08,124.8727,11,38.2667,15,-39.0978,2.5872,-86.6061,-47.5083,1996_2010,1996_2024,14
usa_NC_0036_0011,80,-2.8738,0.1865,0.5998,613,1996-01-26,2024-12-08,131.6182,11,46.1867,15,-40.2332,2.6110,-85.4315,-45.1983,1996_2010,1996_2024,14
usa_NC_0036_0012,80,-2.8809,0.1883,0.5967,612,1996-01-26,2024-12-08,120.2636,11,33.9250,16,-40.3326,2.6362,-86.3386,-46.0060,1996_2010,1996_2024,14
usa_NC_0036_0013,80,-2.7919,0.1894,0.5716,630,1996-01-26,2024-12-08,121.8417,12,31.9250,20,-39.0866,2.6516,-89.9167,-50.8301,1996_2010,1996_2024,14
usa_NC_0036_0014,81,-2.5978,0.1949,0.5242,624,1996-01-26,2024-12-08,124.3000,11,32.6333,21,-36.3692,2.7286,-91.6667,-55.2975,1996_2010,1996_2024,14
usa_NC_0036_0015,81,-2.4560,0.1872,0.5175,621,1996-01-26,2024-12-08,123.9455,11,34.3714,21,-34.3840,2.6208,-89.5740,-55.1900,1996_2010,1996_2024,14
usa_NC_0036_0016,81,-2.2691,0.1784,0.5023,620,1996-01-26,2024-12-08,115.8909,11,27.8429,21,-31.7674,2.4976,-88.0481,-56.2807,1996_2010,1996_2024,14
usa_NC_0036_0017,81,-2.0704,0.1684,0.4851,621,1996-01-26,2024-12-08,98.4727,11,17.2818,22,-28.9856,2.3576,-81.1909,-52.2053,1996_2010,1996_2024,14
usa_NC_0036_0018,81,-1.8977,0.1558,0.4843,611,1996-01-26,2024-12-08,114.9727,11,39.8783,23,-26.5678,2.1812,-75.0945,-48.5267,1996_2010,1996_2024,14
usa_NC_0036_0019,81,-1.6798,0.1456,0.4561,614,1996-01-26,2024-12-08,106.5727,11,38.5591,22,-23.5172,2.0384,-68.0136,-44.4964,1996_2010,1996_2024,14
usa_NC_0036_0020,81,-1.5478,0.1402,0.4327,618,1996-01-26,2024-12-08,82.2545,11,26.5773,22,-21.6692,1.9628,-55.6773,-34.0081,1996_2010,1996_2024,14
usa_NC_0036_0021,81,-1.5117,0.1350,0.4431,610,1996-01-26,2024-12-08,80.2364,11,37.3045,22,-21.1638,1.8900,-42.9318,-21.7680,1996_2010,1996_2024,14
usa_NC_0036_0022,81,-1.4543,0.1320,0.4384,602,1996-01-26,2024-12-08,109.8727,11,72.5318,22,-20.3602,1.8480,-37.3409,-16.9807,1996_2010,1996_2024,14
usa_NC_0036_0023,81,-1.3428,0.1232,0.4246,623,1996-01-26,2024-12-08,85.1182,11,50.6182,22,-18.7992,1.7248,-34.5000,-15.7008,1996_2010,1996_2024,14
usa_NC_0036_0024,82,-1.2906,0.1220,0.4081,628,1996-01-26,2024-12-08,48.7636,11,13.6105,19,-18.0684,1.7080,-35.1531,-17.0847,1996_2010,1996_2024,14
usa_NC_0036_0025,82,-1.3266,0.1255,0.4120,617,1996-01-26,2024-12-08,84.6818,11,53.1813,16,-18.5724,1.7570,-31.5006,-12.9282,1996_2010,1996_2024,14
usa_NC_0036_0026,82,-1.3266,0.1290,0.3968,622,1996-01-26,2024-12-08,66.2000,10,41.8579,19,-18.5724,1.8060,-24.3421,-5.7697,1996_2010,1996_2024,14
usa_NC_0036_0027,82,-1.3808,0.1253,0.4294,624,1996-01-26,2024-12-08,53.7750,12,38.0222,18,-19.3312,1.7542,-15.7528,3.5784,1996_2010,1996_2024,14
usa_NC_0036_0028,82,-1.4668,0.1293,0.4427,627,1996-01-26,2024-12-08,59.7917,12,46.9167,18,-20.5352,1.8102,-12.8750,7.6602,1996_2010,1996_2024,14
usa_NC_0036_0029,82,-1.5041,0.1283,0.4585,628,1996-01-26,2024-12-08,59.3333,12,48.3118,17,-21.0574,1.7962,-11.0216,10.0358,1996_2010,1996_2024,14
usa_NC_0036_0030,82,-1.5274,0.1336,0.4451,630,1996-01-26,2024-12-08,56.3692,13,46.9938,16,-21.3836,1.8704,-9.3755,12.0081,1996_2010,1996_2024,14
usa_NC_0036_0031,82,-1.5954,0.1371,0.4521,635,1996-01-26,2024-12-08,59.7538,13,50.6875,16,-22.3356,1.9194,-9.0663,13.2693,1996_2010,1996_2024,14
usa_NC_0036_0032,82,-1.7064,0.1332,0.5033,627,1996-01-26,2024-12-08,73.3692,13,59.5529,17,-23.8896,1.8648,-13.8163,10.0733,1996_2010,1996_2024,14
usa_NC_0036_0033,82,-1.7671,0.1301,0.5221,653,1996-01-26,2024-12-08,60.9846,13,41.4238,21,-24.7394,1.8214,-19.5608,5.1786,1996_2010,1996_2024,14
usa_NC_0036_0034,83,-1.9230,0.1257,0.5829,648,1996-01-26,2024-12-08,65.0154,13,39.4000,21,-26.9220,1.7598,-25.6154,1.3066,1996_2010,1996_2024,14
usa_NC_0036_0035,83,-2.0273,0.1226,0.6242,637,1996-01-26,2024-12-08,87.9538,13,57.0143,21,-28.3822,1.7164,-30.9396,-2.5574,1996_2010,1996_2024,14
usa_NC_0036_0036,83,-2.1483,0.1242,0.6439,640,1996-01-26,2024-12-08,71.1769,13,38.4429,21,-30.0762,1.7388,-32.7341,-2.6579,1996_2010,1996_2024,14
usa_NC_0036_0037,83,-2.1885,0.1256,0.6509,630,1996-01-26,2024-12-08,72.5000,13,39.4864,22,-30.6390,1.7584,-33.0136,-2.3746,1996_2010,1996_2024,14
usa_NC_0036_0038,83,-2.2366,0.1276,0.6563,622,1996-01-26,2024-12-08,62.6769,13,27.3381,21,-31.3124,1.7864,-35.3388,-4.0264,1996_2010,1996_2024,14
usa_NC_0036_0039,83,-2.1762,0.1275,0.6434,625,1996-01-26,2024-12-08,101.8077,13,60.6545,22,-30.4668,1.7850,-41.1531,-10.6863,1996_2010,1996_2024,14
usa_NC_0036_0040,83,-2.1507,0.1305,0.6284,621,1996-01-26,2024-12-08,111.3000,12,68.4087,23,-30.1098,1.8270,-42.8913,-12.7815,1996_2010,1996_2024,14
usa_NC_0036_0041,83,-2.1369,0.1299,0.6287,618,1996-01-26,2024-12-08,72.2917,12,23.6957,23,-29.9166,1.8186,-48.5960,-18.6794,1996_2010,1996_2024,14
usa_NC_0036_0042,83,-2.1659,0.1403,0.6015,611,1996-01-26,2024-12-08,104.8077,13,49.4435,23,-30.3226,1.9642,-55.3642,-25.0416,1996_2010,1996_2024,14
usa_NC_0036_0043,83,-2.1056,0.1386,0.5919,616,1996-01-26,2024-12-08,99.1154,13,45.4696,23,-29.4784,1.9404,-53.6458,-24.1674,1996_2010,1996_2024,14
usa_NC_0036_0044,84,-2.0772,0.1432,0.5653,626,1996-01-26,2024-12-08,91.9462,13,40.1810,21,-29.0808,2.0048,-51.7652,-22.6844,1996_2010,1996_2024,14
usa_NC_0036_0045,84,-1.9966,0.1460,0.5344,630,1996-01-26,2024-12-08,87.2583,12,33.9176,17,-27.9524,2.0440,-53.3407,-25.3883,1996_2010,1996_2024,14
usa_NC_0036_0046,84,-1.9324,0.1478,0.5171,618,1996-01-26,2024-12-08,90.9455,11,27.2684,19,-27.0536,2.0692,-63.6770,-36.6234,1996_2010,1996_2024,14
usa_NC_0036_0047,84,-1.8022,0.1517,0.4682,620,1996-01-26,2024-12-08,85.9250,12,23.6789,19,-25.2308,2.1238,-62.2461,-37.0153,1996_2010,1996_2024,14
usa_NC_0036_0048,84,-1.6731,0.1556,0.4164,627,1996-01-26,2024-12-08,87.4083,12,25.7105,19,-23.4234,2.1784,-61.6978,-38.2744,1996_2010,1996_2024,14
usa_NC_0036_0049,84,-1.5712,0.1541,0.3911,626,1996-01-26,2024-12-08,91.0667,12,31.4400,20,-21.9968,2.1574,-59.6267,-37.6299,1996_2010,1996_2024,14
usa_NC_0036_0050,84,-1.4584,0.1498,0.3708,622,1996-01-26,2024-12-08,92.9667,12,34.8889,18,-20.4176,2.0972,-58.0778,-37.6602,1996_2010,1996_2024,14
usa_NC_0036_0051,84,-1.3526,0.1409,0.3608,632,1996-01-26,2024-12-08,98.5250,12,44.1059,17,-18.9364,1.9726,-54.4191,-35.4827,1996_2010,1996_2024,14
usa_NC_0036_0052,84,-1.2774,0.1362,0.3500,632,1996-01-26,2024-12-08,104.3667,12,53.2176,17,-17.8836,1.9068,-51.1490,-33.2654,1996_2010,1996_2024,14
usa_NC_0036_0053,84,-1.1939,0.1347,0.3277,623,1996-01-26,2024-12-08,102.2417,12,53.3000,18,-16.7146,1.8858,-48.9417,-32.2271,1996_2010,1996_2024,14
usa_NC_0036_0054,84,-1.1220,0.1378,0.2904,627,1996-01-26,2024-12-08,90.8167,12,42.5895,19,-15.7080,1.9292,-48.2272,-32.5192,1996_2010,1996_2024,14
usa_NC_0036_0055,85,-1.1367,0.1330,0.3053,643,1996-01-26,2024-12-08,90.6333,12,42.4773,22,-15.9138,1.8620,-48.1561,-32.2423,1996_2010,1996_2024,14
usa_NC_0036_0056,85,-1.1476,0.1364,0.3039,627,1996-01-26,2024-12-08,87.4917,12,42.6318,22,-16.0664,1.9096,-44.8598,-28.7934,1996_2010,1996_2024,14
usa_NC_0036_0057,85,-1.1579,0.1368,0.3049,632,1996-01-26,2024-12-08,83.3917,12,41.4727,22,-16.2106,1.9152,-41.9189,-25.7083,1996_2010,1996_2024,14
usa_NC_0036_0058,85,-1.1848,0.1391,0.3109,622,1996-01-26,2024-12-08,80.4750,12,41.0136,22,-16.5872,1.9474,-39.4614,-22.8742,1996_2010,1996_2024,14
usa_NC_0036_0059,85,-1.1959,0.1426,0.3063,616,1996-01-26,2024-12-08,75.3917,12,43.0125,24,-16.7426,1.9964,-32.3792,-15.6366,1996_2010,1996_2024,14
usa_NC_0036_0060,85,-1.1626,0.1400,0.3055,607,1996-01-26,2024-12-08,71.7000,12,40.9130,23,-16.2764,1.9600,-30.7870,-14.5106,1996_2010,1996_2024,14
usa_NC_0036_0061,85,-1.1138,0.1324,0.3119,604,1996-01-26,2024-12-08,69.8333,12,42.9762,21,-15.5932,1.8536,-26.8571,-11.2639,1996_2010,1996_2024,14
usa_NC_0036_0062,85,-1.0069,0.1288,0.2793,610,1996-01-26,2024-12-08,71.8083,12,43.7381,21,-14.0966,1.8032,-28.0702,-13.9736,1996_2010,1996_2024,14
usa_NC_0036_0063,85,-0.9407,0.1255,0.2639,606,1996-01-26,2024-12-08,71.5615,13,43.5273,22,-13.1698,1.7570,-28.0343,-14.8645,1996_2010,1996_2024,14
usa_NC_0036_0064,85,-0.8586,0.1246,0.2312,611,1996-01-26,2024-12-08,66.2846,13,38.3174,23,-12.0204,1.7444,-27.9672,-15.9468,1996_2010,1996_2024,14
usa_NC_0036_0065,85,-0.8003,0.1267,0.2039,603,1996-01-26,2024-12-08,69.1000,14,43.6087,23,-11.2042,1.7738,-25.4913,-14.2871,1996_2010,1996_2024,14
usa_NC_0036_0066,85,-0.7560,0.1194,0.2008,617,1996-01-26,2024-12-08,71.6357,14,46.5957,23,-10.5840,1.6716,-25.0401,-14.4561,1996_2010,1996_2024,14
usa_NC_0036_0067,86,-0.6734,0.1218,0.1613,615,1996-01-26,2024-12-08,71.8357,14,46.3250,20,-9.4276,1.7052,-25.5107,-16.0831,1996_2010,1996_2024,14
usa_NC_0036_0068,86,-0.6625,0.1250,0.1499,616,1996-01-26,2024-12-08,73.2071,14,42.5882,17,-9.2750,1.7500,-30.6189,-21.3439,1996_2010,1996_2024,14
usa_NC_0036_0069,86,-0.6721,0.1348,0.1358,612,1996-01-26,2024-12-08,74.7786,14,41.0750,20,-9.4094,1.8872,-33.7036,-24.2942,1996_2010,1996_2024,14
usa_NC_0036_0070,86,-0.6269,0.1355,0.1191,612,1996-01-26,2024-12-08,79.7571,14,47.7053,19,-8.7766,1.8970,-32.0519,-23.2753,1996_2010,1996_2024,14
usa_NC_0036_0071,86,-0.6056,0.1414,0.1036,614,1996-01-26,2024-12-08,75.5643,14,41.8421,19,-8.4784,1.9796,-33.7222,-25.2438,1996_2010,1996_2024,14
usa_NC_0036_0072,86,-0.5839,0.1419,0.0971,609,1996-01-26,2024-12-08,79.5538,13,42.6947,19,-8.1746,1.9866,-36.8591,-28.6845,1996_2010,1996_2024,14
usa_NC_0036_0073,86,-0.5458,0.1379,0.0899,614,1996-01-26,2024-12-08,86.4154,13,46.0211,19,-7.6412,1.9306,-40.3943,-32.7531,1996_2010,1996_2024,14
usa_NC_0036_0074,86,-0.5264,0.1369,0.0856,611,1996-01-26,2024-12-08,87.5308,13,43.8647,17,-7.3696,1.9166,-43.6661,-36.2965,1996_2010,1996_2024,14
usa_NC_0036_0075,86,-0.4967,0.1406,0.0720,622,1996-01-26,2024-12-08,88.4917,12,41.3706,17,-6.9538,1.9684,-47.1211,-40.1673,1996_2010,1996_2024,14
usa_NC_0036_0076,86,-0.4700,0.1433,0.0642,607,1996-01-26,2024-12-08,87.7667,12,40.6250,16,-6.5800,2.0062,-47.1417,-40.5617,1996_2010,1996_2024,14
usa_NC_0036_0077,86,-0.3591,0.1441,0.0375,617,1996-01-26,2024-12-08,96.9615,13,57.7059,17,-5.0274,2.0174,-39.2557,-34.2283,1996_2010,1996_2024,14
usa_NC_0036_0078,86,-0.3014,0.1453,0.0258,629,1996-01-26,2024-12-08,95.2833,12,52.2000,21,-4.2196,2.0342,-43.0833,-38.8637,1996_2010,1996_2024,14
usa_NC_0036_0079,87,-0.2510,0.1410,0.0190,632,1996-01-26,2024-12-08,93.5500,12,54.0762,21,-3.5140,1.9740,-39.4738,-35.9598,1996_2010,1996_2024,14
usa_NC_0036_0080,87,-0.2289,0.1392,0.0166,619,1996-01-26,2024-12-08,84.7750,12,48.1048,21,-3.2046,1.9488,-36.6702,-33.4656,1996_2010,1996_2024,14
usa_NC_0036_0081,87,-0.1816,0.1367,0.0108,628,1996-01-26,2024-12-08,84.8833,12,50.6190,21,-2.5424,1.9138,-34.2643,-31.7219,1996_2010,1996_2024,14
usa_NC_0036_0082,87,-0.1236,0.1359,0.0051,618,1996-01-26,2024-12-08,83.3417,12,49.8261,23,-1.7304,1.9026,-33.5156,-31.7852,1996_2010,1996_2024,14
usa_NC_0036_0083,87,-0.0938,0.1355,0.0030,614,1996-01-26,2024-12-08,85.1917,12,51.7625,24,-1.3132,1.8970,-33.4292,-32.1160,1996_2010,1996_2024,14
